Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.72,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.65,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.58,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.63,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.56,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.61,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.65,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.58,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.62,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.56,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.56,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.51,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.45,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.51,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.56,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.50,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.55,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.50,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.45,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.40,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.39,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.45,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.51,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.56,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.60,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.64,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.68,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.61,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.65,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.68,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.62,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.65,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.59,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.53,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.48,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.43,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.49,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.54,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.58,0.36,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.58,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.63,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.66,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.70,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.63,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.56,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.51,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.56,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.60,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.64,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.58,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.52,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.57,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.51,0.43,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.46,0.43,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.46,0.43,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.51,0.43,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.46,0.43,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.42,0.43,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.42,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.47,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.53,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.47,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.53,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.57,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.52,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.47,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.42,0.38,0.28
0.32,0.33,0.33,0.40,0.33,0.32,0.38,0.38,0.28
0.32,0.33,0.33,0.36,0.33,0.32,0.38,0.38,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.38,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.45,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.50,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.55,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.60,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.64,0.28
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.64,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.67,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.61,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.54,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.49,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.44,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.50,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.45,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.40,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.46,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.42,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.38,0.37,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.34,0.37,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.34,0.44,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.34,0.49,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.34,0.44,0.25
0.32,0.33,0.33,0.36,0.29,0.32,0.34,0.50,0.25
0.32,0.30,0.33,0.36,0.29,0.32,0.34,0.50,0.25
0.32,0.30,0.33,0.36,0.29,0.32,0.34,0.55,0.25
0.32,0.37,0.33,0.36,0.29,0.32,0.34,0.55,0.25
0.32,0.37,0.33,0.36,0.29,0.32,0.34,0.49,0.25
0.32,0.37,0.30,0.36,0.29,0.32,0.34,0.49,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.49,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.45,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.50,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.55,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.60,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.64,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.67,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.71,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.73,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.76,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.69,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.62,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.55,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.50,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.55,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.49,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.45,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.40,0.25
0.28,0.37,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.43,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.49,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.54,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.49,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.44,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.49,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.55,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.59,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.63,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.67,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.70,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.63,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.57,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.51,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.46,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.51,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.56,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.61,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.55,0.30,0.36,0.29,0.32,0.34,0.36,0.25
0.28,0.55,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.59,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.63,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.67,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.70,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.63,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.57,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.51,0.30,0.42,0.29,0.32,0.34,0.36,0.25
0.28,0.51,0.30,0.42,0.36,0.32,0.34,0.36,0.25
0.28,0.46,0.30,0.42,0.36,0.32,0.34,0.36,0.25
0.28,0.51,0.30,0.42,0.36,0.32,0.34,0.36,0.25
0.28,0.56,0.30,0.42,0.36,0.32,0.34,0.36,0.25
0.28,0.51,0.30,0.42,0.36,0.32,0.34,0.36,0.25
0.28,0.46,0.30,0.42,0.36,0.32,0.34,0.36,0.25
0.28,0.46,0.30,0.42,0.43,0.32,0.34,0.36,0.25
0.28,0.41,0.30,0.42,0.43,0.32,0.34,0.36,0.25
0.28,0.41,0.30,0.42,0.39,0.32,0.34,0.36,0.25
0.28,0.41,0.30,0.42,0.39,0.32,0.34,0.32,0.25
0.28,0.41,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.47,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.52,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.57,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.61,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.55,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.50,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.55,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.49,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.54,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.49,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.44,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.40,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.46,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.51,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.56,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.50,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.45,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.41,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.45,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.50,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.55,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.60,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.64,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.67,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.61,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.65,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.58,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.62,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.56,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.60,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.64,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.58,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.52,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.57,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.51,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.46,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.42,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.47,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.43,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.48,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.44,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.39,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.45,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.41,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.38,0.37,0.32,0.34,0.32,0.25
0.28,0.37,0.30,0.34,0.37,0.32,0.34,0.32,0.25
0.28,0.43,0.30,0.34,0.37,0.32,0.34,0.32,0.25
0.28,0.49,0.30,0.34,0.37,0.32,0.34,0.32,0.25
0.28,0.54,0.30,0.34,0.37,0.32,0.34,0.32,0.25
0.28,0.48,0.30,0.34,0.37,0.32,0.34,0.32,0.25
0.28,0.48,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.54,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.58,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.52,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.57,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.51,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.56,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.61,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.65,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.68,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.71,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.74,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.77,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.69,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.62,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.56,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.50,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.45,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.41,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.37,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.37,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.43,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.49,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.58,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.63,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.56,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.51,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.56,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.50,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.45,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.41,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.47,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.52,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.47,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.52,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.51,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.56,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.60,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.34,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.41,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.41,0.49,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.41,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.41,0.49,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.41,0.44,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.41,0.39,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.39,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.45,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.51,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.56,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.60,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.64,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.68,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.71,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.64,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.58,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.52,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.47,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.52,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.61,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.55,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.59,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.64,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.61,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.65,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.59,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.53,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.58,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.62,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.56,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.60,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.64,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.58,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.52,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.61,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.65,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.68,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.62,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.55,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.60,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.49,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.58,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.52,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.62,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.65,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.59,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.63,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.67,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.60,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.54,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.59,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.63,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.66,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.60,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.64,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.62,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.66,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.69,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.62,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.56,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.50,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.55,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.50,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.55,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.59,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.63,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.57,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.51,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.46,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.42,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.37,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.44,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.49,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.44,0.32,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.44,0.39,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.40,0.39,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.36,0.39,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.36,0.35,0.34,0.32,0.23
0.28,0.33,0.30,0.37,0.36,0.35,0.34,0.29,0.23
0.28,0.33,0.30,0.33,0.36,0.35,0.34,0.29,0.23
0.28,0.33,0.30,0.33,0.36,0.35,0.34,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.35,0.34,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.34,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.41,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.46,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.52,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.57,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.61,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.65,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.58,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.63,0.29,0.31
0.28,0.33,0.30,0.33,0.32,0.31,0.56,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.56,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.61,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.55,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.49,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.44,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.40,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.36,0.29,0.31
0.28,0.33,0.30,0.30,0.32,0.31,0.32,0.29,0.31
0.28,0.40,0.30,0.30,0.32,0.31,0.32,0.29,0.31
0.28,0.36,0.30,0.30,0.32,0.31,0.32,0.29,0.31
0.28,0.36,0.30,0.30,0.32,0.31,0.32,0.29,0.38
0.28,0.36,0.30,0.30,0.32,0.31,0.32,0.29,0.34
0.28,0.32,0.30,0.30,0.32,0.31,0.32,0.29,0.34
0.28,0.32,0.30,0.30,0.32,0.31,0.32,0.29,0.40
0.28,0.32,0.30,0.30,0.32,0.31,0.32,0.29,0.36
0.28,0.32,0.30,0.30,0.32,0.31,0.32,0.29,0.33
0.28,0.32,0.30,0.30,0.32,0.31,0.32,0.29,0.29
0.28,0.32,0.30,0.30,0.39,0.31,0.32,0.29,0.29
0.28,0.32,0.30,0.30,0.35,0.31,0.32,0.29,0.29
0.28,0.32,0.30,0.30,0.32,0.31,0.32,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.32,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.39,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.35,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.42,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.47,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.43,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.48,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.54,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.58,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.52,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.47,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.42,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.48,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.53,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.58,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.62,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.56,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.60,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.54,0.29,0.29
0.28,0.32,0.27,0.30,0.32,0.31,0.59,0.29,0.29
0.28,0.32,0.27,0.27,0.32,0.31,0.59,0.29,0.29
