Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.35,0.37,0.32,0.68,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.61,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.55,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.50,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.45,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.40,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.46,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.52,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.56,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.51,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.56,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.60,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.60,0.26,0.18,0.41,0.40,0.15
0.35,0.37,0.32,0.54,0.26,0.18,0.41,0.40,0.15
0.35,0.37,0.32,0.54,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.49,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.54,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.58,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.63,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.56,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.51,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.46,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.46,0.26,0.18,0.41,0.51,0.15
0.35,0.37,0.32,0.46,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.46,0.26,0.18,0.41,0.41,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.41,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.47,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.53,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.57,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.52,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.56,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.51,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.51,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.46,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.41,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.41,0.37,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.47,0.37,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.52,0.37,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.47,0.37,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.52,0.37,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.52,0.44,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.47,0.44,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.42,0.44,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.42,0.49,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.42,0.44,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.42,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.48,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.43,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.49,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.44,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.50,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.45,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.50,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.55,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.60,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.60,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.64,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.67,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.71,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.64,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.57,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.62,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.55,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.50,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.45,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.50,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.55,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.60,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.64,0.40,0.15
0.35,0.37,0.32,0.37,0.26,0.18,0.57,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.57,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.52,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.47,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.52,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.47,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.52,0.40,0.15
0.35,0.37,0.32,0.37,0.23,0.18,0.52,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.57,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.61,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.55,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.60,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.64,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.57,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.61,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.65,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.59,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.63,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.57,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.51,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.56,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.50,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.45,0.40,0.24
0.35,0.37,0.32,0.37,0.23,0.18,0.51,0.40,0.24
0.35,0.33,0.32,0.37,0.23,0.18,0.51,0.40,0.24
0.35,0.33,0.32,0.37,0.23,0.18,0.56,0.40,0.24
0.35,0.40,0.32,0.37,0.23,0.18,0.56,0.40,0.24
0.35,0.40,0.32,0.37,0.23,0.18,0.50,0.40,0.24
0.35,0.40,0.29,0.37,0.23,0.18,0.50,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.50,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.55,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.60,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.64,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.57,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.62,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.65,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.59,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.53,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.58,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.52,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.57,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.61,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.55,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.49,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.54,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.59,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.63,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.67,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.60,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.64,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.68,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.61,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.65,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.68,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.72,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.74,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.67,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.60,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.64,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.58,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.52,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.57,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.51,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.56,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.50,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.55,0.40,0.24
0.42,0.40,0.29,0.37,0.23,0.18,0.50,0.40,0.24
0.42,0.40,0.29,0.43,0.23,0.18,0.50,0.40,0.24
0.42,0.40,0.29,0.43,0.23,0.18,0.45,0.40,0.24
0.42,0.40,0.29,0.43,0.23,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.49,0.23,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.54,0.23,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.49,0.23,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.54,0.23,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.48,0.23,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.48,0.21,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.54,0.21,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.58,0.21,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.62,0.21,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.56,0.21,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.61,0.21,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.61,0.29,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.54,0.29,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.59,0.29,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.59,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.63,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.67,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.60,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.64,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.58,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.52,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.47,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.51,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.46,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.52,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.56,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.61,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.65,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.68,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.61,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.55,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.50,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.45,0.24
0.42,0.40,0.29,0.42,0.29,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.42,0.26,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.47,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.43,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.48,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.54,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.58,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.52,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.47,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.52,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.47,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.42,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.40,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.46,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.42,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.48,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.53,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.47,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.43,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.38,0.40,0.24
0.38,0.40,0.29,0.38,0.26,0.18,0.38,0.36,0.24
0.38,0.46,0.29,0.38,0.26,0.18,0.38,0.36,0.24
0.38,0.41,0.29,0.38,0.26,0.18,0.38,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.38,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.45,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.50,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.55,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.60,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.54,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.58,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.62,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.56,0.36,0.24
0.38,0.37,0.29,0.38,0.26,0.18,0.56,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.61,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.55,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.59,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.63,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.57,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.61,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.55,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.50,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.45,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.40,0.36,0.22
0.38,0.37,0.29,0.38,0.26,0.18,0.36,0.36,0.22
0.34,0.37,0.29,0.38,0.26,0.18,0.36,0.36,0.22
0.34,0.37,0.29,0.44,0.26,0.18,0.36,0.36,0.22
0.34,0.37,0.29,0.40,0.26,0.18,0.36,0.36,0.22
0.34,0.37,0.29,0.36,0.26,0.18,0.36,0.36,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.36,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.43,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.48,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.54,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.58,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.62,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.56,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.61,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.54,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.49,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.54,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.59,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.63,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.57,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.61,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.55,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.49,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.44,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.50,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.45,0.22
0.34,0.34,0.29,0.36,0.26,0.18,0.36,0.40,0.22
0.34,0.34,0.29,0.36,0.23,0.18,0.36,0.40,0.22
0.34,0.34,0.29,0.36,0.23,0.18,0.36,0.36,0.22
0.34,0.34,0.29,0.36,0.23,0.18,0.36,0.43,0.22
0.34,0.34,0.29,0.36,0.23,0.18,0.36,0.38,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.38,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.45,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.40,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.46,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.52,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.56,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.61,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.65,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.68,0.22
0.34,0.34,0.29,0.32,0.23,0.18,0.36,0.61,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.61,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.55,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.50,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.45,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.40,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.36,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.43,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.48,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.44,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.39,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.45,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.51,0.22
0.34,0.34,0.29,0.32,0.21,0.18,0.36,0.46,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.46,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.51,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.46,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.41,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.37,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.43,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.38,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.44,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.40,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.36,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.42,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.38,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.44,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.50,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.55,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.59,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.53,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.48,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.53,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.48,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.53,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.58,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.62,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.66,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.59,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.53,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.58,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.52,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.47,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.52,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.57,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.51,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.56,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.51,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.56,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.50,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.55,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.49,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.45,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.40,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.46,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.41,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.47,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.43,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.38,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.34,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.41,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.47,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.42,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.38,0.34,0.22
0.34,0.34,0.29,0.32,0.29,0.18,0.34,0.34,0.22
0.31,0.34,0.29,0.32,0.29,0.18,0.34,0.34,0.22
0.31,0.34,0.29,0.32,0.29,0.18,0.31,0.34,0.22
0.31,0.40,0.29,0.32,0.29,0.18,0.31,0.34,0.22
0.31,0.46,0.29,0.32,0.29,0.18,0.31,0.34,0.22
0.31,0.52,0.29,0.32,0.29,0.18,0.31,0.34,0.22
0.31,0.56,0.29,0.32,0.29,0.18,0.31,0.34,0.22
0.31,0.56,0.29,0.32,0.29,0.16,0.31,0.34,0.22
0.31,0.61,0.29,0.32,0.29,0.16,0.31,0.34,0.22
0.31,0.55,0.29,0.32,0.29,0.16,0.31,0.34,0.22
0.31,0.49,0.29,0.32,0.29,0.16,0.31,0.34,0.22
0.31,0.49,0.29,0.32,0.29,0.16,0.31,0.30,0.22
0.31,0.44,0.29,0.32,0.29,0.16,0.31,0.30,0.22
0.31,0.44,0.29,0.32,0.29,0.16,0.31,0.30,0.29
0.31,0.40,0.29,0.32,0.29,0.16,0.31,0.30,0.29
0.31,0.46,0.29,0.32,0.29,0.16,0.31,0.30,0.29
0.31,0.41,0.29,0.32,0.29,0.16,0.31,0.30,0.29
0.31,0.41,0.29,0.32,0.29,0.16,0.38,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.38,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.44,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.50,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.55,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.59,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.63,0.30,0.29
0.31,0.37,0.29,0.32,0.29,0.16,0.67,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.67,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.60,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.64,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.58,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.62,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.66,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.69,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.62,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.56,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.50,0.30,0.29
0.31,0.37,0.29,0.29,0.29,0.16,0.50,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.55,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.50,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.55,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.59,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.63,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.67,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.60,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.54,0.30,0.36
0.31,0.37,0.29,0.29,0.29,0.16,0.49,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.49,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.54,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.59,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.63,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.66,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.70,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.73,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.66,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.59,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.53,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.48,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.43,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.39,0.30,0.36
0.31,0.37,0.36,0.29,0.29,0.16,0.35,0.30,0.36
0.31,0.43,0.36,0.29,0.29,0.16,0.35,0.30,0.36
0.31,0.49,0.36,0.29,0.29,0.16,0.35,0.30,0.36
0.31,0.44,0.36,0.29,0.29,0.16,0.35,0.30,0.36
0.31,0.40,0.36,0.29,0.29,0.16,0.35,0.30,0.36
0.31,0.36,0.36,0.29,0.29,0.16,0.35,0.30,0.36
