Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.62,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.60,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.54,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.49,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.54,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.48,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.44,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.49,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.44,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.40,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.41,0.34,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.47,0.34,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.47,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.52,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.57,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.51,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.46,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.42,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.48,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.43,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.38,0.41,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.38,0.46,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.38,0.42,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.38,0.38,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.38,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.44,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.49,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.55,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.49,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.44,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.50,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.55,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.59,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.63,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.67,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.70,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.73,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.76,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.68,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.62,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.55,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.60,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.54,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.48,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.54,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.58,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.62,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.66,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.60,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.64,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.57,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.62,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.55,0.17
0.36,0.30,0.35,0.34,0.27,0.31,0.35,0.50,0.17
0.36,0.30,0.35,0.40,0.27,0.31,0.35,0.50,0.17
0.36,0.30,0.35,0.40,0.27,0.31,0.35,0.45,0.17
0.36,0.30,0.35,0.40,0.27,0.31,0.35,0.40,0.17
0.36,0.30,0.35,0.40,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.46,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.52,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.46,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.52,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.57,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.61,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.65,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.68,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.72,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.74,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.77,0.27,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.77,0.35,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.69,0.35,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.72,0.35,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.75,0.35,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.68,0.35,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.61,0.35,0.31,0.35,0.36,0.17
0.36,0.30,0.35,0.61,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.55,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.59,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.53,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.48,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.43,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.49,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.44,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.50,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.45,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.40,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.36,0.35,0.31,0.35,0.36,0.16
0.36,0.30,0.35,0.36,0.35,0.31,0.35,0.43,0.16
0.36,0.30,0.35,0.36,0.35,0.31,0.35,0.48,0.16
0.36,0.30,0.35,0.36,0.35,0.31,0.35,0.54,0.16
0.36,0.30,0.35,0.36,0.35,0.31,0.35,0.58,0.16
0.36,0.30,0.35,0.36,0.35,0.31,0.35,0.62,0.16
0.36,0.37,0.35,0.36,0.35,0.31,0.35,0.62,0.16
0.36,0.37,0.35,0.36,0.35,0.31,0.35,0.66,0.16
0.36,0.43,0.35,0.36,0.35,0.31,0.35,0.66,0.16
0.36,0.43,0.35,0.36,0.35,0.31,0.35,0.60,0.16
0.36,0.43,0.31,0.36,0.35,0.31,0.35,0.60,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.60,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.54,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.48,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.53,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.58,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.62,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.56,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.60,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.54,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.49,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.54,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.49,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.44,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.49,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.54,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.49,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.54,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.59,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.53,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.48,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.53,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.58,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.52,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.47,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.52,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.57,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.61,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.65,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.58,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.53,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.57,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.52,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.56,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.51,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.46,0.16
0.32,0.43,0.31,0.36,0.35,0.31,0.35,0.41,0.16
0.32,0.49,0.31,0.36,0.35,0.31,0.35,0.41,0.16
0.32,0.54,0.31,0.36,0.35,0.31,0.35,0.41,0.16
0.32,0.54,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.49,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.54,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.58,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.62,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.66,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.60,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.64,0.31,0.43,0.35,0.31,0.35,0.41,0.16
0.32,0.64,0.31,0.43,0.31,0.31,0.35,0.41,0.16
0.32,0.57,0.31,0.43,0.31,0.31,0.35,0.41,0.16
0.32,0.52,0.31,0.43,0.31,0.31,0.35,0.41,0.16
0.32,0.46,0.31,0.43,0.31,0.31,0.35,0.41,0.16
0.32,0.42,0.31,0.43,0.31,0.31,0.35,0.41,0.16
0.32,0.42,0.31,0.48,0.31,0.31,0.35,0.41,0.16
0.32,0.42,0.31,0.48,0.38,0.31,0.35,0.41,0.16
0.32,0.42,0.31,0.53,0.38,0.31,0.35,0.41,0.16
0.32,0.42,0.31,0.58,0.38,0.31,0.35,0.41,0.16
0.32,0.42,0.31,0.58,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.62,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.66,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.69,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.73,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.65,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.69,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.72,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.65,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.58,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.52,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.47,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.42,0.38,0.31,0.35,0.47,0.16
0.32,0.42,0.31,0.42,0.38,0.31,0.35,0.42,0.16
0.32,0.42,0.31,0.38,0.38,0.31,0.35,0.42,0.16
0.32,0.42,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.48,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.53,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.58,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.62,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.66,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.66,0.31,0.38,0.44,0.31,0.35,0.38,0.16
0.32,0.59,0.31,0.38,0.44,0.31,0.35,0.38,0.16
0.32,0.53,0.31,0.38,0.44,0.31,0.35,0.38,0.16
0.32,0.48,0.31,0.38,0.44,0.31,0.35,0.38,0.16
0.32,0.43,0.31,0.38,0.44,0.31,0.35,0.38,0.16
0.32,0.43,0.31,0.38,0.40,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.40,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.46,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.51,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.46,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.51,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.46,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.52,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.47,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.52,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.47,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.52,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.47,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.52,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.47,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.52,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.57,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.51,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.46,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.42,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.47,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.43,0.31,0.35,0.38,0.16
0.32,0.39,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.35,0.31,0.38,0.38,0.31,0.35,0.38,0.16
0.32,0.35,0.31,0.38,0.35,0.31,0.35,0.38,0.16
0.32,0.35,0.31,0.44,0.35,0.31,0.35,0.38,0.16
0.32,0.35,0.31,0.50,0.35,0.31,0.35,0.38,0.16
0.32,0.35,0.31,0.50,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.55,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.59,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.64,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.57,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.61,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.65,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.59,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.53,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.58,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.62,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.56,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.50,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.55,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.50,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.45,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.50,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.45,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.41,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.38,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.44,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.50,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.59,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.63,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.57,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.61,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.50,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.59,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.63,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.57,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.61,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.65,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.59,0.24
0.32,0.35,0.31,0.37,0.35,0.31,0.35,0.63,0.24
0.32,0.35,0.31,0.37,0.41,0.31,0.35,0.63,0.24
0.32,0.35,0.31,0.37,0.41,0.31,0.35,0.57,0.24
0.32,0.35,0.31,0.37,0.41,0.31,0.35,0.61,0.24
0.32,0.35,0.31,0.37,0.41,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.59,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.53,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.58,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.52,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.57,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.61,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.60,0.24
0.32,0.35,0.31,0.43,0.41,0.31,0.35,0.64,0.24
0.32,0.35,0.31,0.43,0.37,0.31,0.35,0.64,0.24
0.32,0.35,0.31,0.43,0.37,0.31,0.35,0.57,0.24
0.32,0.35,0.31,0.43,0.37,0.31,0.35,0.52,0.24
0.32,0.35,0.31,0.43,0.37,0.31,0.35,0.46,0.24
0.32,0.35,0.31,0.43,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.49,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.54,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.58,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.63,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.66,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.70,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.63,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.66,0.37,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.66,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.70,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.73,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.76,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.68,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.61,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.55,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.50,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.45,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.49,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.44,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.50,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.55,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.59,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.53,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.48,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.53,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.48,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.43,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.49,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.54,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.58,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.53,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.57,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.62,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.55,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.50,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.45,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.42,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.48,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.53,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.58,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.62,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.66,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.69,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.72,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.65,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.68,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.62,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.50,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.55,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.49,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.44,0.24
0.32,0.35,0.31,0.40,0.40,0.31,0.35,0.40,0.24
0.32,0.35,0.31,0.40,0.36,0.31,0.35,0.40,0.24
0.32,0.35,0.31,0.46,0.36,0.31,0.35,0.40,0.24
0.32,0.35,0.31,0.42,0.36,0.31,0.35,0.40,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.40,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.46,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.41,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.47,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.53,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.57,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.52,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.56,0.24
0.32,0.35,0.31,0.37,0.36,0.31,0.35,0.51,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.51,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.56,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.50,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.55,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.60,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.54,0.24
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.54,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.48,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.43,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.35,0.49,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.41,0.49,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.41,0.44,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.41,0.40,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.47,0.40,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.52,0.40,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.57,0.40,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.61,0.40,0.22
0.32,0.35,0.31,0.37,0.36,0.28,0.65,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.65,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.59,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.53,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.48,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.43,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.49,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.44,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.40,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.46,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.51,0.22
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.51,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.46,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.51,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.46,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.52,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.57,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.61,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.55,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.59,0.29
0.32,0.35,0.31,0.34,0.36,0.28,0.39,0.53,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.53,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.48,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.53,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.48,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.43,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.49,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.44,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.40,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.46,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.51,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.56,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.50,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.55,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.50,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.55,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.59,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.53,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.58,0.29
0.32,0.35,0.38,0.34,0.36,0.28,0.39,0.62,0.29
